v_4,v_3,v_2,v_1,v_0,f_1,f_2,f_3,f_4,"w_1,1","w_1,2","w_1,3","w_1,4","w_2,1","w_2,2","w_2,3","w_2,4","w_3,1","w_3,2","w_3,3","w_3,4","w_4,1","w_4,2","w_4,3","w_4,4",CycleLenMSQ,NumAttractors,GenotypeCount,Robustness_std,Robustness_mean,Evolvability
1,0,0,0,0,0100110011011111,0101111111111111,0000000000000000,0011001010110010,1,1,-3,-2,-3,0,-3,3,1,1,-3,-2,3,1,-3,1,1.0,3,36864,0.014651607524504819,0.19502314814814814,173
1,0,0,0,0,0100110011011111,0101111111111111,0101010001000100,0011001010110010,1,1,3,-2,-3,0,-2,3,1,1,-1,-2,3,1,-1,1,1.0,3,144,0.014651607524504819,0.07002314814814815,117
1,0,0,0,0,0100110001001100,0101111111111111,0101010001000100,0011001010110010,1,1,3,-2,-3,0,-2,3,1,1,-1,-2,0,1,-1,1,1.0,2,144,0.015549801901093058,0.07523148148148148,110
1,0,0,0,0,0100000001000000,0101111111111111,0101010001000100,0011001010110010,1,1,3,-2,-3,0,-2,3,-3,1,-1,-2,0,1,-1,1,1.0,2,720,0.015723284847176798,0.10127314814814814,125
1,0,0,0,0,0100000001000000,0100111111001111,0101010001000100,0011001010110010,1,1,3,-2,-3,-2,-2,3,-3,3,-1,-2,0,1,-1,1,2.5,2,20,0.009316949906249124,0.041666666666666664,91
1,0,0,0,0,0111001101110001,0100111111001111,0101010001000100,0011001010110010,2,1,3,-2,3,-2,-2,3,-2,3,-1,-2,-1,1,-1,1,18.5,2,1,0.0,0.0,76
1,0,0,0,0,0111001101110001,0100000011000000,0101010001000100,0011001010110010,2,1,3,-2,3,-3,-2,3,-2,-3,-1,-2,-1,1,-1,1,2.5,2,6,0.010416666666666666,0.020833333333333332,89
1,0,0,0,0,0111001101110001,0100110111001111,0101010001000100,0011001010110010,2,1,3,-2,3,-3,-2,3,-2,3,-1,-2,-1,1,-1,1,13.0,2,4,0.007365695637359871,0.010416666666666666,84
1,0,0,0,0,0111001101110011,0100110111001111,0101010001000100,0011001010110010,1,1,3,-2,2,-3,-2,3,-1,3,-1,-2,0,1,-1,1,13.0,2,16,0.009021097956087902,0.026041666666666668,83
1,0,0,0,0,0111001101110011,0100110111001111,0101010001000100,0011001011111011,1,1,3,-2,2,-3,-2,3,-1,3,-1,-2,0,1,-1,3,5.0,2,64,0.011646187382811405,0.036458333333333336,93
1,0,0,0,0,0111001101110011,0100110100001100,0101010001000100,0011001011111011,1,1,3,-2,2,-3,-2,3,-1,3,-1,-2,0,-2,-1,3,3.6666666666666665,3,64,0.011646187382811405,0.036458333333333336,90
1,0,0,0,0,0111001101110011,0100110100001100,0101010001000100,0000000011101000,1,1,3,-2,2,-3,-2,-2,-1,3,-1,-2,0,-2,-1,3,9.0,3,80,0.013621559198564606,0.03854166666666667,94
1,0,0,0,0,0111001101110011,0100110100001100,0101010001000100,0000000011101100,1,1,3,-1,2,-3,-2,-2,-1,3,-1,-1,0,-2,-1,3,9.0,3,16,0.009021097956087902,0.026041666666666668,81
1,0,0,0,0,0111001101110011,0100110100001100,0101010000000000,0000000011101100,1,1,2,-1,2,-3,-1,-2,-1,3,-1,-1,0,-2,-3,3,7.0,4,80,0.009936866681426517,0.03854166666666667,87
1,0,0,0,0,0111001101110011,0100110100001100,0101010001000000,0000000011101100,1,1,2,-1,2,-3,-1,-2,-1,3,-1,-1,0,-2,-1,3,9.0,4,80,0.013621559198564606,0.03854166666666667,94
1,0,0,0,0,0111001101110011,0100110100001100,0101000001000000,0000000011101100,1,1,2,-1,2,-3,-1,-2,-1,3,-3,-1,0,-2,-1,3,9.0,4,80,0.009936866681426517,0.03854166666666667,87
1,0,0,0,0,0111001100000000,0100110100001100,0101000001000000,0000000011101100,1,1,2,-1,2,-3,-1,-2,-1,3,-3,-1,-3,-2,-1,3,9.0,3,20,0.008462540004829126,0.02291666666666667,87
1,0,0,0,0,0111001100000000,0100110100001100,0100000001000000,0000000011101100,1,1,1,-1,2,-3,-3,-2,-1,3,-3,-1,-3,-2,0,3,3.6666666666666665,3,80,0.011876827344782688,0.052083333333333336,95
1,0,0,0,0,0111001100000000,0100110100001100,0100000001000000,0000000011101110,1,1,1,-2,2,-3,-3,-2,-1,3,-3,0,-3,-2,0,3,3.6666666666666665,3,320,0.013975424859373685,0.0625,94
1,0,0,0,0,0111011100010000,0100110100001100,0100000001000000,0000000011101110,2,1,1,-2,2,-3,-3,-2,-1,3,-3,0,-3,-2,0,3,3.6666666666666665,3,320,0.013975424859373685,0.0625,92
1,0,0,0,0,0111011111111111,0100110100001100,0100000001000000,0000000011101110,1,1,1,-2,1,-3,-3,-2,0,3,-3,0,1,-2,0,3,5.0,2,11520,0.01886076962453823,0.12210648148148147,128
1,0,0,0,0,0111011111111111,0000100000001000,0100000001000000,0000000011101110,1,-3,1,-2,1,-3,-3,-2,0,1,-3,0,1,0,0,3,3.0,3,57600,0.019704839866470304,0.15335648148148148,139
1,0,0,0,0,0111011111111111,0010101000101010,0100000001000000,0000000011101110,1,-3,1,-2,1,1,-3,-2,0,1,-3,0,1,0,0,3,3.0,3,11520,0.019566690239818666,0.1273148148148148,124
1,0,0,0,0,0100010011011101,0010101000101010,0100000001000000,0000000011101110,1,-3,1,-2,-3,1,-3,-2,0,1,-3,0,3,0,0,3,2.2,5,4800,0.021930045381441846,0.09409722222222222,101
1,0,0,0,0,0100000011010000,0010101000101010,0100000001000000,0000000011101110,1,-3,1,-2,-2,1,-3,-2,-3,1,-3,0,2,0,0,3,3.0,4,1280,0.015797657175107397,0.07291666666666667,98
1,0,0,0,0,0100000011010000,0010101000101010,0100000011010100,0000000011101110,1,-3,1,-2,-2,1,-3,-2,-3,1,-3,0,2,0,3,3,1.0,3,768,0.018208486947398465,0.05555555555555556,95
1,0,0,0,0,0100000011010000,0000100000001000,0100000011010100,0000000011101110,1,-3,1,-2,-2,-3,-3,-2,-3,1,-3,0,2,0,3,3,8.5,2,3840,0.018356860955397642,0.08159722222222222,110
1,0,0,0,0,0101000011110000,0000100000001000,0100000011010100,0000000011101110,1,-3,1,-2,0,-3,-3,-2,-3,1,-3,0,1,0,3,3,8.5,2,3840,0.01977947967864738,0.0920138888888889,103
1,0,0,0,0,0101000011110000,0000100000001000,0111000111110111,0000000011101110,1,-3,1,-2,0,-3,1,-2,-3,1,-1,0,1,0,1,3,4.666666666666667,3,5120,0.021756873514797315,0.09635416666666667,106
1,0,0,0,0,0111000011110011,0000100000001000,0111000111110111,0000000011101110,1,-3,1,-2,2,-3,1,-2,-3,1,-1,0,2,0,1,3,5.0,2,1280,0.01979851855077939,0.08072916666666667,105
1,0,0,0,0,0111000011110011,0000100000001000,0111000111110101,0000000011101110,1,-3,2,-2,2,-3,1,-2,-3,1,-2,0,2,0,1,3,5.0,2,320,0.013975424859373685,0.0625,97
1,0,0,0,0,0111000011110011,0000100010101010,0111000111110101,0000000011101110,1,-3,2,-2,2,-1,1,-2,-3,1,-2,0,2,2,1,3,1.0,1,16,0.010416666666666666,0.020833333333333332,81
1,0,0,0,0,0101000011110000,0000100010101010,0111000111110101,0000000011101110,1,-3,2,-2,0,-1,1,-2,-3,1,-2,0,1,2,1,3,2.5,2,64,0.013779954745128076,0.036458333333333336,82
1,0,0,0,0,0101000011110101,0000100010101010,0111000111110101,0000000011101110,1,-3,2,-2,0,-1,1,-2,-3,1,-2,0,3,2,1,3,2.0,3,240,0.019157103089074614,0.04722222222222222,92
1,0,0,0,0,0000000011110000,0000100010101010,0111000111110101,0000000011101110,-2,-3,2,-2,0,-1,1,-2,-3,1,-2,0,3,2,1,3,2.5,2,240,0.016448221225454182,0.05416666666666667,92
1,0,0,0,0,0000000011110000,0000100010101010,0111010111111111,0000000011101110,-2,-3,2,-2,0,-1,1,-2,-3,1,-1,0,3,2,2,3,2.0,3,360,0.015888973873121597,0.06458333333333334,98
1,0,0,0,0,0000000011110000,0000110011111111,0111010111111111,0000000011101110,-2,0,2,-2,0,-2,1,-2,-3,1,-1,0,3,3,2,3,2.0,3,1440,0.01672083212199237,0.08020833333333334,98
1,0,0,0,0,0000000011110000,0000111111111111,0111010111111111,0000000011101110,-2,-2,2,-2,0,0,1,-2,-3,3,-1,0,3,3,2,3,2.0,3,7200,0.02264676924877823,0.10625,115
1,0,0,0,0,0000000011110000,0000111111111111,0111010100010000,0000000011101110,-2,-2,2,-2,0,0,1,-2,-3,3,-1,0,3,3,-2,3,2.5,2,4800,0.023042583365329244,0.09583333333333333,106
1,0,0,0,0,0000000011110000,0000111111111111,0111010101110001,0000000011101110,-2,-2,3,-2,0,0,2,-2,-3,3,-2,0,3,3,-1,3,2.5,2,1200,0.021833624892031233,0.08541666666666665,102
1,0,0,0,0,0000000011110000,0000110011101111,0111010101110001,0000000011101110,-2,-1,3,-2,0,-2,2,-2,-3,2,-2,0,3,3,-1,3,2.5,2,60,0.014706818461491229,0.043750000000000004,86
1,0,0,0,0,0011000011110011,0000110011101111,0111010101110001,0000000011101110,-2,-1,3,-2,3,-2,2,-2,-3,2,-2,0,3,3,-1,3,1.0,1,60,0.017684488303120617,0.03680555555555556,86
1,0,0,0,0,0011001011111011,0000110011101111,0111010101110001,0000000011101110,-2,-1,3,-2,3,-2,2,-2,-2,2,-2,0,3,3,-1,3,13.0,2,16,0.010416666666666666,0.020833333333333332,86
1,0,0,0,0,0011001011111011,0000110011101111,0111010101110001,0000000010001000,-2,-1,3,-3,3,-2,2,-3,-2,2,-2,-2,3,3,-1,3,13.0,2,80,0.011876827344782688,0.052083333333333336,101
1,0,0,0,0,0011001011111011,0000111011101111,0111010101110001,0000000010001000,-2,-2,3,-3,3,-2,2,-3,-2,3,-2,-2,3,3,-1,3,5.0,2,320,0.013975424859373685,0.0625,111
1,0,0,0,0,0111001111111111,0000111011101111,0111010101110001,0000000010001000,1,-2,3,-3,2,-2,2,-3,-1,3,-2,-2,2,3,-1,3,5.0,2,480,0.013312701050472787,0.07291666666666667,114
1,0,0,0,0,0111001111111111,0000111011101111,0111010101110001,0010000010101010,1,-2,3,-3,2,-2,2,1,-1,3,-2,-1,2,3,-1,2,5.0,2,24,0.009509072178909133,0.03125,98
1,0,0,0,0,0010001011111011,0000111011101111,0111010101110001,0010000010101010,-2,-2,3,-3,2,-2,2,1,-1,3,-2,-1,3,3,-1,2,2.5,2,4,0.007365695637359871,0.010416666666666666,85
1,0,0,0,0,0010001011111011,0000111000000000,0111010101110001,0010000010101010,-2,-2,3,-3,2,-2,2,1,-1,3,-2,-1,3,-3,-1,2,1.0,1,5,0.004166666666666667,0.012499999999999999,82
1,0,0,0,0,0010001011111011,0000111100000000,0111010101110001,0010000010101010,-2,-2,3,-3,2,0,2,1,-1,3,-2,-1,3,-3,-1,2,1.0,1,15,0.01272937693043289,0.03333333333333333,85
1,0,0,0,0,0000000011101010,0000111100000000,0111010101110001,0010000010101010,-2,-2,3,-3,-1,0,2,1,-1,3,-2,-1,3,-3,-1,2,13.0,2,15,0.01272937693043289,0.03333333333333333,86
1,0,0,0,0,0000000011101010,0011111100000010,0111010101110001,0010000010101010,-2,-1,3,-3,-1,2,2,1,-1,2,-2,-1,3,-3,-1,2,8.5,2,1,0.0,0.0,73
1,0,0,0,0,0000000011101010,0011111100000010,0111010101110101,0010000010101010,-2,-1,2,-3,-1,2,1,1,-1,2,-1,-1,3,-3,0,2,8.5,2,4,0.005208333333333333,0.015625,72
1,0,0,0,0,0000000010000000,0011111100000010,0111010101110101,0010000010101010,-3,-1,2,-3,-3,2,1,1,-3,2,-1,-1,1,-3,0,2,25.0,2,144,0.013694629127545406,0.07523148148148148,100
1,0,0,0,0,0000000010000000,0011111100000010,0111010100000000,0010000010101010,-3,-1,2,-3,-3,2,1,1,-3,2,-1,-1,1,-3,-3,2,1.0,1,36,0.012665548974675514,0.05960648148148148,100
1,0,0,0,0,0000000010000000,0011111100000010,0111111100000001,0010000010101010,-3,-1,1,-3,-3,2,1,1,-3,2,1,-1,1,-3,-2,2,1.0,2,144,0.012665548974675514,0.05960648148148148,113
1,0,0,0,0,0000000010000000,0011111100000010,0111001100000000,0010000010101010,-3,-1,1,-3,-3,2,2,1,-3,2,-1,-1,1,-3,-3,2,1.0,2,36,0.012665548974675514,0.05960648148148148,100
1,0,0,0,0,0000000010000000,0011111100000010,0111001100000000,0010101110101111,-3,-1,1,-3,-3,2,2,1,-3,2,-1,3,1,-3,-3,1,1.0,1,144,0.014651607524504819,0.07002314814814815,108
1,0,0,0,0,0101010011010101,0011111100000010,0111001100000000,0010101110101111,2,-1,1,-3,-1,2,2,1,-1,2,-1,3,1,-3,-3,1,32.5,2,16,0.007365695637359871,0.010416666666666666,88
1,0,0,0,0,0101010011010101,0011111100000010,0111001100000000,0000101010101111,2,-1,1,-3,-1,2,2,-2,-1,2,-1,3,1,-3,-3,3,41.0,2,60,0.016077551253875316,0.02638888888888889,91
1,0,0,0,0,0101010011010101,0011111100000010,0111001111110111,0000101010101111,2,-1,1,-3,-1,2,2,-2,-1,2,-1,3,1,-3,1,3,1.0,3,300,0.01660869547652972,0.03888888888888889,102
1,0,0,0,0,0101010011010101,0011111100000010,0111001111110111,0000101010001110,2,-1,1,-3,-1,2,2,-2,-1,2,-1,3,1,-3,1,1,1.75,4,80,0.008462540004829126,0.02291666666666667,96
1,0,0,0,0,0101111111011111,0011111100000010,0111001111110111,0000101010001110,2,-1,1,-3,-1,2,2,-2,2,2,-1,3,1,-3,1,1,1.0,3,120,0.010381886380365314,0.043750000000000004,100
1,0,0,0,0,0101111111011111,0011111100000010,0111001111110111,0000100010001110,2,-1,1,-3,-1,2,2,-3,2,2,-1,1,1,-3,1,3,1.0,3,360,0.014910354551099923,0.057638888888888885,108
1,0,0,0,0,0101111111011111,0011001100000000,0111001111110111,0000100010001110,2,-2,1,-3,-1,3,2,-3,2,0,-1,1,1,-3,1,3,1.75,4,5400,0.019604991963184864,0.09097222222222223,121
1,0,0,0,0,0101111111011111,0011001100000000,0111001111110111,0000101010001110,2,-2,1,-3,-1,3,2,-2,2,0,-1,3,1,-3,1,1,1.75,4,1800,0.016426216906270653,0.07708333333333334,113
1,0,0,0,0,0101111111011111,0011001100000000,0111001101110011,0000101010001110,2,-2,1,-3,-1,3,2,-2,2,0,-1,3,1,-3,0,1,2.0,3,1440,0.01672083212199237,0.08020833333333334,102
1,0,0,0,0,0101010011010100,0011001100000000,0111001101110011,0000101010001110,3,-2,1,-3,-2,3,2,-2,-2,0,-1,3,1,-3,0,1,2.5,2,240,0.015601834679625675,0.059375000000000004,89
1,0,0,0,0,0101010011010100,0011001111111011,0111001101110011,0000101010001110,3,-1,1,-3,-2,3,2,-2,-2,-1,-1,3,1,2,0,1,2.0,3,16,0.009021097956087902,0.026041666666666668,79
1,0,0,0,0,0101010011010100,0011001111111011,0111001101110011,0101111111011111,3,-1,1,2,-2,3,2,-1,-2,-1,-1,2,1,2,0,1,1.0,2,24,0.007955860581520554,0.036458333333333336,88
0,2,0,0,0,0101010011010100,0011001100110011,0111001101110011,0101111111011111,3,-2,1,2,-2,3,2,-1,-2,0,-1,2,1,0,0,1,2.0,3,360,0.020685237511953444,0.06979166666666667,98
1,0,0,0,0,0101010011010100,0011101100110011,0111001101110011,0101111111011111,3,-1,1,2,-2,3,2,-1,-2,1,-1,2,1,-1,0,1,2.0,3,24,0.007955860581520554,0.036458333333333336,87
1,0,0,0,0,0101010011010100,0011111100111011,0111001101110011,0101111111011111,3,-1,1,2,-2,3,2,-1,-2,2,-1,2,1,-1,0,1,2.0,3,24,0.007955860581520554,0.036458333333333336,88
1,0,0,0,0,0101010011010100,0011111100111011,0111001101110011,0101111101001111,3,-1,1,2,-2,3,2,-1,-2,2,-1,3,1,-1,0,-1,2.0,3,4,0.005208333333333333,0.015625,75
1,0,0,0,0,0101010011010100,0011111100111011,0111001101110011,0000111100001110,3,-1,1,-1,-2,3,2,-1,-2,2,-1,3,1,-1,0,-1,1.0,2,4,0.005208333333333333,0.015625,75
1,0,0,0,0,0101010011010100,0011111100111011,0111001101110011,0000111111101111,3,-1,1,-1,-2,3,2,-1,-2,2,-1,3,1,-1,0,2,2.0,3,4,0.005208333333333333,0.015625,75
1,0,0,0,0,0101010011010101,0011111100111011,0111001101110011,0000111111101111,2,-1,1,-1,-1,3,2,-1,-1,2,-1,3,1,-1,0,2,1.75,4,16,0.005208333333333333,0.015625,84
1,0,0,0,0,0111011111110111,0011111100111011,0111001101110011,0000111111101111,2,-1,1,-1,2,3,2,-1,-1,2,-1,3,1,-1,0,2,2.0,3,24,0.007955860581520554,0.036458333333333336,88
1,0,0,0,0,0111010111110111,0011111100111011,0111001101110011,0000111111101111,2,-1,1,-1,1,3,2,-1,-1,2,-1,3,1,-1,0,2,2.0,3,20,0.006669921080659218,0.028125,85
1,0,0,0,0,0111010111110111,0011111100111011,0111001101110011,0000111100001000,2,-1,1,-1,1,3,2,-1,-1,2,-1,3,1,-1,0,-2,2.5,2,20,0.006669921080659218,0.028125,86
1,0,0,0,0,0100010011000100,0011111100111011,0111001101110011,0000111100001000,2,-1,1,-1,-3,3,2,-1,-1,2,-1,3,1,-1,0,-2,2.5,2,4,0.005208333333333333,0.015625,75
1,0,0,0,0,0101010011010101,0011111100111011,0111001101110011,0000111100001000,2,-1,1,-1,-1,3,2,-1,-1,2,-1,3,1,-1,0,-2,2.5,2,16,0.005208333333333333,0.015625,85
1,0,0,0,0,0101010001000100,0011111100111011,0111001101110011,0000111100001000,3,-1,1,-1,-2,3,2,-1,-1,2,-1,3,-1,-1,0,-2,2.5,2,4,0.005208333333333333,0.015625,77
1,0,0,0,0,0101010001000100,0011111100111011,0011001100110011,0000111100001000,3,-1,-2,-1,-2,3,3,-1,-1,2,0,3,-1,-1,0,-2,2.0,3,15,0.019094065395649333,0.03333333333333333,88
1,0,0,0,0,0101010001000100,0011101100110011,0011001100110011,0000111100001000,3,-1,-2,-1,-2,3,3,-1,-1,1,0,3,-1,-1,0,-2,2.0,3,15,0.019094065395649333,0.03333333333333333,87
1,0,0,0,0,0101010001000100,0011101100110011,0011001100110011,0000111100000000,3,-1,-2,-2,-2,3,3,0,-1,1,0,3,-1,-1,0,-3,2.0,3,225,0.022948210613692094,0.06666666666666667,96
1,0,0,0,0,0101010001000100,0011101100110011,0011001100110011,0011111100000000,3,-1,-2,0,-2,3,3,1,-1,1,0,1,-1,-1,0,-3,2.0,3,60,0.021117848888243012,0.04895833333333333,86
1,0,0,0,0,0101010001000100,0011101100110011,0011001110110011,0011111100000000,3,-1,-1,0,-2,3,3,1,-1,1,-1,1,-1,-1,1,-3,2.0,3,4,0.009021097956087902,0.015625,75
1,0,0,0,0,0101010001010100,0011101100110011,0011001110110011,0011111100000000,2,-1,-1,0,-1,3,3,1,-1,1,-1,1,0,-1,1,-3,2.0,3,16,0.011646187382811405,0.026041666666666668,74
1,0,0,0,0,0101010001010100,0011101100110011,0011001100110011,0011111100000000,2,-1,-2,0,-1,3,3,1,-1,1,0,1,0,-1,0,-3,2.0,3,240,0.02236553182664988,0.059375000000000004,85
1,0,0,0,0,0101010001010100,0011101100110011,0010001000000000,0011111100000000,2,-1,-3,0,-1,3,1,1,-1,1,0,1,0,-1,-3,-3,2.5,4,320,0.014914396940912867,0.06770833333333333,90
1,0,0,0,0,0101010001010100,0011101100110011,0010001011111111,0011111100000000,2,-1,-2,0,-1,3,1,1,-1,1,0,1,0,-1,3,-3,2.5,4,64,0.012757759076995718,0.041666666666666664,74
1,0,0,0,0,0101010001010100,0011101100110011,0010001011111111,0011001100000000,2,-1,-2,-2,-1,3,1,3,-1,1,0,0,0,-1,3,-3,2.0,3,240,0.015601834679625675,0.059375000000000004,84
1,0,0,0,0,0101010001010100,0011101100110011,0010001011111111,0011001100110010,2,-1,-2,-1,-1,3,1,3,-1,1,0,-1,0,-1,3,-1,1.0,3,16,0.009021097956087902,0.026041666666666668,74
1,0,0,0,0,0101010001010100,0011000000110000,0010001011111111,0011001100110010,2,-2,-2,-1,-1,3,1,3,-1,-3,0,-1,0,0,3,-1,1.0,2,240,0.015601834679625675,0.059375000000000004,85
1,0,0,0,0,0101110101011101,0011000000110000,0010001011111111,0011001100110010,2,-2,-2,-1,-1,3,1,3,1,-3,0,-1,0,0,3,-1,1.0,2,240,0.014706818461491229,0.06458333333333334,84
1,0,0,0,0,0101110101011101,0011000000110000,0010001011111111,0111011101110011,2,-2,-2,2,-1,3,1,3,1,-3,0,-1,0,0,3,-1,5.0,2,240,0.014706818461491229,0.06458333333333334,84
1,0,0,0,0,0101110101011101,0011000010110000,0010001011111111,0111011101110011,2,-1,-2,2,-1,2,1,3,1,-3,0,-1,0,1,3,-1,5.0,2,16,0.007365695637359871,0.03125,73
1,0,0,0,0,0101110101010101,0011000010110000,0010001011111111,0111011101110011,3,-1,-2,2,-1,2,1,3,1,-3,0,-1,-1,1,3,-1,5.0,2,4,0.005208333333333333,0.015625,73
1,0,0,0,0,0101110101000101,0011000010110000,0010001011111111,0111011101110011,2,-1,-2,2,-1,2,1,3,1,-3,0,-1,-1,1,3,-1,5.0,2,16,0.005208333333333333,0.015625,83
1,0,0,0,0,0101110101000101,0011000010110000,0010000011111011,0111011101110011,2,-1,-2,2,-1,2,1,3,1,-3,-1,-1,-1,1,3,-1,4.666666666666667,3,16,0.0,0.0,93
1,0,0,0,0,0101110101000101,0011000010110000,0010101011111111,0111011101110011,2,-1,-2,2,-1,2,1,3,1,-3,1,-1,-1,1,3,-1,5.0,2,4,0.0,0.0,83
1,0,0,0,0,0101110101000101,0011000010110000,0010101111111111,0111011101110011,2,-1,-2,2,-1,2,1,3,1,-3,2,-1,-1,1,3,-1,5.0,2,20,0.004166666666666667,0.012499999999999999,94
1,0,0,0,0,0101110101000101,0011000010110000,0010101111111111,0010001000100010,2,-1,-2,-3,-1,2,1,1,1,-3,2,0,-1,1,3,0,1.0,3,300,0.013393959390267994,0.04583333333333334,104
1,0,0,0,0,0101110101000101,0011101110111111,0010101111111111,0010001000100010,2,-2,-2,-3,-1,3,1,1,1,1,2,0,-1,2,3,0,1.0,5,1500,0.014027090192169552,0.05833333333333333,115
1,0,0,0,0,0101110101000101,0011101110111111,0000100011001110,0010001000100010,2,-2,-2,-3,-1,3,-3,1,1,1,1,0,-1,2,3,0,1.0,5,1200,0.015285667154899402,0.05625,109
1,0,0,0,0,0101110101000101,0011101110111111,0000100010001010,0010001000100010,2,-2,-3,-3,-1,3,-2,1,1,1,1,0,-1,2,2,0,1.0,5,1200,0.014370973671232553,0.05104166666666667,112
1,0,0,0,0,0101110101000101,0011101110111111,0000100010001010,0010111100101111,2,-2,-3,-2,-1,3,-2,1,1,1,1,3,-1,2,2,0,1.0,5,320,0.008462540004829126,0.03333333333333333,101
1,0,0,0,0,0000110000000000,0011101110111111,0000100010001010,0010111100101111,-2,-2,-3,-2,-3,3,-2,1,3,1,1,3,-3,2,2,0,1.0,3,1600,0.012586506222494347,0.075,107
1,0,0,0,0,0101110101010101,0011101110111111,0000100010001010,0010111100101111,3,-2,-3,-2,-1,3,-2,1,1,1,1,3,-1,2,2,0,1.0,5,80,0.008462540004829126,0.03333333333333333,91
1,0,0,0,0,0101110101010101,0011101110111111,0000000010001000,0010111100101111,3,-2,-3,-2,-1,3,-3,1,1,1,-2,3,-1,2,3,0,1.0,4,400,0.011458333333333334,0.06979166666666667,99
1,0,0,0,0,0101110101010101,0011101110111111,0000000010001000,0010101100101011,3,-2,-3,-3,-1,3,-3,1,1,1,-2,3,-1,2,3,0,1.0,4,1500,0.019043485001114014,0.08055555555555556,110
1,0,0,0,0,0101110101010101,0011101100110011,0000000010001000,0010101100101011,3,-1,-3,-3,-1,3,-3,1,1,1,-2,3,-1,-1,3,0,1.0,5,300,0.01858206688924952,0.06805555555555555,99
1,0,0,0,0,0101110101010101,0011101100110011,0000000010001000,0011101100101011,3,-1,-3,-2,-1,3,-3,3,1,1,-2,2,-1,-1,3,-1,1.6,5,20,0.009316949906249124,0.041666666666666664,89
1,0,0,0,0,0101110101010101,0011101100110011,0000000010001000,0011111100111011,3,-1,-3,-1,-1,3,-3,3,1,1,-2,2,-1,-1,3,-1,1.0,5,20,0.009316949906249124,0.041666666666666664,89
1,0,0,0,0,0101110101010101,0011101100110011,0000000011101000,0011111100111011,3,-1,-2,-1,-1,3,-2,3,1,1,-2,2,-1,-1,3,-1,2.0,6,5,0.010206207261596574,0.012499999999999999,88
1,0,0,0,0,0101110101010101,0011000000110000,0000000011101000,0011111100111011,3,-2,-2,-1,-1,3,-2,3,1,-3,-2,2,-1,0,3,-1,1.6,5,75,0.016315750172876013,0.04583333333333334,99
1,0,0,0,0,0101110101010101,0011000000110000,0000000011111000,0011111100111011,3,-2,-1,-1,-1,3,-1,3,1,-3,-2,2,-1,0,3,-1,1.75,4,15,0.01272937693043289,0.03333333333333333,86
1,0,0,0,0,0101110101010101,0011000000110000,0000000011111000,0011000000110000,3,-2,-1,-2,-1,3,-1,3,1,-3,-2,-3,-1,0,3,0,1.0,2,225,0.01800205749557739,0.06666666666666667,96
1,0,0,0,0,0101110101010101,0011000000110000,0000000011111000,0011000010110000,3,-2,-1,-1,-1,3,-1,2,1,-3,-2,-3,-1,0,3,1,1.0,2,15,0.01272937693043289,0.03333333333333333,85
1,0,0,0,0,0101110101010101,0011000011110010,0000000011111000,0011000010110000,3,-1,-1,-1,-1,2,-1,2,1,-3,-2,-3,-1,2,3,1,3.6666666666666665,3,1,0.0,0.0,72
1,0,0,0,0,0101000001010000,0011000011110010,0000000011111000,0011000010110000,1,-1,-1,-1,0,2,-1,2,-3,-3,-2,-3,0,2,3,1,3.6666666666666665,3,15,0.01272937693043289,0.03333333333333333,83
1,0,0,0,0,0101000001010000,0111000011110011,0000000011111000,0011000010110000,1,1,-1,-1,0,2,-1,2,-3,-3,-2,-3,0,2,3,1,5.0,2,15,0.01272937693043289,0.03333333333333333,85
1,0,0,0,0,0101000001010000,0111000011110011,0011001011111011,0011000010110000,1,1,-2,-1,0,2,3,2,-3,-3,-2,-3,0,2,3,1,1.0,1,60,0.014706818461491229,0.043750000000000004,94
1,0,0,0,0,0111000101110000,0111000011110011,0011001011111011,0011000010110000,2,1,-2,-1,2,2,3,2,-3,-3,-2,-3,-1,2,3,1,1.0,1,4,0.007365695637359871,0.010416666666666666,81
1,0,0,0,0,0111000101110000,0111000011110011,0011001011111011,0111000011110001,2,1,-2,1,2,2,3,1,-3,-3,-2,-3,-1,2,3,2,1.0,1,16,0.007365695637359871,0.010416666666666666,94
1,0,0,0,0,0101000001000000,0111000011110011,0011001011111011,0111000011110001,2,1,-2,1,-1,2,3,1,-3,-3,-2,-3,-1,2,3,2,1.0,1,80,0.008462540004829126,0.02291666666666667,104
1,0,0,0,0,0101111101001101,0111000011110011,0011001011111011,0111000011110001,2,1,-2,1,-1,2,3,1,2,-3,-2,-3,-1,2,3,2,9.0,3,64,0.010416666666666666,0.020833333333333332,107
1,0,0,0,0,0101111101001101,0111000011110011,0011001011111011,0111000111110011,2,1,-2,1,-1,2,3,2,2,-3,-2,-2,-1,2,3,1,1.0,3,64,0.012757759076995718,0.03125,102
1,0,0,0,0,0101111111011111,0111000011110011,0011001011111011,0111000111110011,2,1,-2,1,-1,2,3,2,2,-3,-2,-2,1,2,3,1,1.0,2,96,0.012028130608117202,0.041666666666666664,105
1,0,0,0,0,0000101010001010,0111000011110011,0011001011111011,0111000111110011,-3,1,-2,1,-1,2,3,2,2,-3,-2,-2,1,2,3,1,2.5,2,16,0.010416666666666666,0.020833333333333332,91
1,0,0,0,0,0000101010001010,0111000011110011,0011001011111011,0100000011000000,-3,1,-2,1,-1,2,3,-3,2,-3,-2,-3,1,2,3,1,1.0,1,24,0.012757759076995718,0.03125,96
